lr-Adam,step,train_loss,L_comp,L_IC,L_phys,L_obs,L_ae,N_steps,epoch,val_loss
9.999999999999994e-05,32449,,,,,,,,,
,32449,0.05097547546029091,0.012384501285851002,0.022555414587259293,0.015552040189504623,0.0004715668619610369,1.1953891771554481e-05,23.0,470,
,32498,,,,,,,,470,0.9015716314315796
9.999999999999994e-05,32499,,,,,,,,,
9.999999999999994e-05,32499,,,,,,,,,
9.999999999999994e-05,32499,,,,,,,,,
,32499,0.03416557237505913,0.00035620882408693433,0.017505723983049393,0.015780415385961533,0.0005112566286697984,1.1967800674028695e-05,23.0,471,
9.999999999999994e-05,32549,,,,,,,,,
9.999999999999994e-05,32549,,,,,,,,,
9.999999999999994e-05,32549,,,,,,,,,
,32549,0.04413314908742905,0.00349412951618433,0.023513978347182274,0.01666335016489029,0.0004504165844991803,1.1272266419837251e-05,23.0,471,
,32567,,,,,,,,471,0.910818338394165
9.999999999999994e-05,32599,,,,,,,,,
9.999999999999994e-05,32599,,,,,,,,,
9.999999999999994e-05,32599,,,,,,,,,
,32599,0.04763270169496536,0.01577671617269516,0.017592333257198334,0.013761447742581367,0.00047460250789299607,2.7602718546404503e-05,23.0,472,
,32636,,,,,,,,472,0.9080628752708435
9.999999999999994e-05,32649,,,,,,,,,
9.999999999999994e-05,32649,,,,,,,,,
9.999999999999994e-05,32649,,,,,,,,,
,32649,0.040119677782058716,0.010853871703147888,0.015831656754016876,0.01261097937822342,0.0008114194497466087,1.1750043086067308e-05,23.0,473,
9.999999999999994e-05,32699,,,,,,,,,
9.999999999999994e-05,32699,,,,,,,,,
9.999999999999994e-05,32699,,,,,,,,,
,32699,0.05369299650192261,0.01469114888459444,0.022082962095737457,0.016258863732218742,0.0006440451834350824,1.5978110241121612e-05,23.0,473,
,32705,,,,,,,,473,0.8996751308441162
9.999999999999994e-05,32749,,,,,,,,,
9.999999999999994e-05,32749,,,,,,,,,
9.999999999999994e-05,32749,,,,,,,,,
,32749,0.052843332290649414,0.01355891115963459,0.01870029792189598,0.019929826259613037,0.000642443192191422,1.1850199371110648e-05,23.0,474,
,32774,,,,,,,,474,0.900935709476471
9.999999999999994e-05,32799,,,,,,,,,
9.999999999999994e-05,32799,,,,,,,,,
9.999999999999994e-05,32799,,,,,,,,,
,32799,0.07345418632030487,0.0283360593020916,0.024373454973101616,0.02020588517189026,0.0005154047394171357,2.3384976884699427e-05,23.0,475,
,32843,,,,,,,,475,0.9037468433380127
9.999999999999994e-05,32849,,,,,,,,,
9.999999999999994e-05,32849,,,,,,,,,
9.999999999999994e-05,32849,,,,,,,,,
,32849,0.029781462624669075,0.00013429892715066671,0.017781462520360947,0.011129423044621944,0.0005932956119067967,0.00014298428141046315,23.0,476,
9.999999999999994e-05,32899,,,,,,,,,
9.999999999999994e-05,32899,,,,,,,,,
9.999999999999994e-05,32899,,,,,,,,,
,32899,0.04567394778132439,8.80296720424667e-05,0.019245145842432976,0.025641124695539474,0.0006842000875622034,1.544626138638705e-05,23.0,476,
,32912,,,,,,,,476,0.8997442722320557
9.999999999999994e-05,32949,,,,,,,,,
9.999999999999994e-05,32949,,,,,,,,,
9.999999999999994e-05,32949,,,,,,,,,
,32949,0.03589196503162384,8.147544576786458e-05,0.021048380061984062,0.014228856191039085,0.0005163134774193168,1.6939664419624023e-05,23.0,477,
,32981,,,,,,,,477,0.9059101343154907
9.999999999999994e-05,32999,,,,,,,,,
9.999999999999994e-05,32999,,,,,,,,,
9.999999999999994e-05,32999,,,,,,,,,
,32999,0.05339433252811432,0.018563110381364822,0.0200064554810524,0.014298633672297001,0.000514388841111213,1.1747167263820302e-05,23.0,478,
9.999999999999994e-05,33049,,,,,,,,,
9.999999999999994e-05,33049,,,,,,,,,
9.999999999999994e-05,33049,,,,,,,,,
,33049,0.036953166127204895,0.0003065700875595212,0.019093822687864304,0.017013834789395332,0.0005275005823932588,1.1434924090281129e-05,23.0,478,
,33050,,,,,,,,478,0.9007510542869568
9.999999999999994e-05,33099,,,,,,,,,
9.999999999999994e-05,33099,,,,,,,,,
9.999999999999994e-05,33099,,,,,,,,,
,33099,0.03505855053663254,0.0008202565950341523,0.020348049700260162,0.01327531598508358,0.0006046473863534629,1.0278413355990779e-05,23.0,479,
,33119,,,,,,,,479,0.9002803564071655
9.999999999999994e-05,33149,,,,,,,,,
9.999999999999994e-05,33149,,,,,,,,,
9.999999999999994e-05,33149,,,,,,,,,
,33149,0.06578409671783447,0.01645493134856224,0.03297199681401253,0.015803039073944092,0.000543122470844537,1.1003277904819697e-05,23.0,480,
,33188,,,,,,,,480,0.8940248489379883
9.999999999999994e-05,33199,,,,,,,,,
9.999999999999994e-05,33199,,,,,,,,,
9.999999999999994e-05,33199,,,,,,,,,
,33199,0.07520744204521179,0.020438864827156067,0.020997941493988037,0.032826609909534454,0.0009332918561995029,1.0737699994933791e-05,23.0,481,
9.999999999999994e-05,33249,,,,,,,,,
9.999999999999994e-05,33249,,,,,,,,,
9.999999999999994e-05,33249,,,,,,,,,
,33249,0.07885906845331192,0.03255283832550049,0.020453035831451416,0.02533409558236599,0.0005081178387627006,1.0979854778270237e-05,23.0,481,
,33257,,,,,,,,481,0.9102117419242859
9.999999999999994e-05,33299,,,,,,,,,
9.999999999999994e-05,33299,,,,,,,,,
9.999999999999994e-05,33299,,,,,,,,,
,33299,0.04206278547644615,0.00010186628787778318,0.020130779594182968,0.021231869235634804,0.000587074609939009,1.1196127161383629e-05,23.0,482,
,33326,,,,,,,,482,0.9079040884971619
9.999999999999994e-05,33349,,,,,,,,,
9.999999999999994e-05,33349,,,,,,,,,
9.999999999999994e-05,33349,,,,,,,,,
,33349,0.03693746402859688,0.001307011116296053,0.021629689261317253,0.013519070111215115,0.000471409410238266,1.0285747521265876e-05,23.0,483,
,33395,,,,,,,,483,0.8997403979301453
9.999999999999994e-05,33399,,,,,,,,,
9.999999999999994e-05,33399,,,,,,,,,
9.999999999999994e-05,33399,,,,,,,,,
,33399,0.05866273120045662,0.017184734344482422,0.021263228729367256,0.01959567330777645,0.0006074360571801662,1.1659187293844298e-05,23.0,484,
9.999999999999994e-05,33449,,,,,,,,,
9.999999999999994e-05,33449,,,,,,,,,
9.999999999999994e-05,33449,,,,,,,,,
,33449,0.04760616272687912,0.012525578029453754,0.020130913704633713,0.014375139027833939,0.0005635912530124187,1.0939455023617484e-05,23.0,484,
,33464,,,,,,,,484,0.9069327712059021
9.999999999999994e-05,33499,,,,,,,,,
9.999999999999994e-05,33499,,,,,,,,,
9.999999999999994e-05,33499,,,,,,,,,
,33499,0.04779024049639702,0.0115311648696661,0.02380349114537239,0.011811385862529278,0.0006337574450299144,1.0440993719385006e-05,23.0,485,
,33533,,,,,,,,485,0.8981727957725525
9.999999999999994e-05,33549,,,,,,,,,
9.999999999999994e-05,33549,,,,,,,,,
9.999999999999994e-05,33549,,,,,,,,,
,33549,0.036542151123285294,0.0015948549844324589,0.018620435148477554,0.01576826348900795,0.0005478736711665988,1.0722483239078429e-05,23.0,486,
9.999999999999994e-05,33599,,,,,,,,,
9.999999999999994e-05,33599,,,,,,,,,
9.999999999999994e-05,33599,,,,,,,,,
,33599,0.043022796511650085,0.010753036476671696,0.018841588869690895,0.012961464002728462,0.00045617501018568873,1.0529227438382804e-05,23.0,486,
,33602,,,,,,,,486,0.8996750116348267
9.999999999999994e-05,33649,,,,,,,,,
9.999999999999994e-05,33649,,,,,,,,,
9.999999999999994e-05,33649,,,,,,,,,
,33649,0.03184197098016739,0.0006791790365241468,0.017954295501112938,0.012742113322019577,0.0004559700610116124,1.0411115908937063e-05,23.0,487,
,33671,,,,,,,,487,0.9035232663154602
9.999999999999994e-05,33699,,,,,,,,,
9.999999999999994e-05,33699,,,,,,,,,
9.999999999999994e-05,33699,,,,,,,,,
,33699,0.04382288083434105,0.012512934394180775,0.017219480127096176,0.01344440970569849,0.0006315193604677916,1.4540445590682793e-05,23.0,488,
,33740,,,,,,,,488,0.9027118682861328
9.999999999999994e-05,33749,,,,,,,,,
9.999999999999994e-05,33749,,,,,,,,,
9.999999999999994e-05,33749,,,,,,,,,
,33749,0.043153006583452225,0.00010039884364232421,0.030128896236419678,0.01219691801816225,0.0006801196141168475,4.667589018936269e-05,23.0,489,
9.999999999999994e-05,33799,,,,,,,,,
9.999999999999994e-05,33799,,,,,,,,,
9.999999999999994e-05,33799,,,,,,,,,
,33799,0.06696078926324844,0.019083430990576744,0.020042795687913895,0.026152845472097397,0.0016716467216610909,1.007421360554872e-05,24.0,489,
,33809,,,,,,,,489,0.905616044998169
9.999999999999994e-05,33849,,,,,,,,,
9.999999999999994e-05,33849,,,,,,,,,
9.999999999999994e-05,33849,,,,,,,,,
,33849,0.05019399896264076,0.02365288883447647,0.014312314800918102,0.011268014088273048,0.0009509093360975385,9.866860636975616e-06,24.0,490,
,33878,,,,,,,,490,0.8775836825370789
9.999999999999994e-05,33899,,,,,,,,,
9.999999999999994e-05,33899,,,,,,,,,
9.999999999999994e-05,33899,,,,,,,,,
,33899,0.0298440121114254,0.0006372520001605153,0.013587193563580513,0.014817902818322182,0.0007913739536888897,1.0289719284628518e-05,24.0,491,
,33947,,,,,,,,491,0.8714081048965454
9.999999999999994e-05,33949,,,,,,,,,
9.999999999999994e-05,33949,,,,,,,,,
9.999999999999994e-05,33949,,,,,,,,,
,33949,0.03885868191719055,0.010821906849741936,0.015676436945796013,0.011564159765839577,0.0007851587724871933,1.1018213626812212e-05,24.0,492,
9.999999999999994e-05,33999,,,,,,,,,
9.999999999999994e-05,33999,,,,,,,,,
9.999999999999994e-05,33999,,,,,,,,,
,33999,0.04171597957611084,0.0035641868598759174,0.021728012710809708,0.015897901728749275,0.0005150069482624531,1.087132841348648e-05,24.0,492,
,34016,,,,,,,,492,0.860385537147522
9.999999999999994e-05,34049,,,,,,,,,
9.999999999999994e-05,34049,,,,,,,,,
9.999999999999994e-05,34049,,,,,,,,,
,34049,0.03807748854160309,0.0011750292032957077,0.01942242681980133,0.016834978014230728,0.0006338751991279423,1.1178781278431416e-05,24.0,493,
,34085,,,,,,,,493,0.8595408797264099
9.999999999999994e-05,34099,,,,,,,,,
9.999999999999994e-05,34099,,,,,,,,,
9.999999999999994e-05,34099,,,,,,,,,
,34099,0.07059436291456223,0.020501136779785156,0.029072143137454987,0.020441114902496338,0.0005684957141056657,1.1476849977043457e-05,24.0,494,
9.999999999999994e-05,34149,,,,,,,,,
9.999999999999994e-05,34149,,,,,,,,,
9.999999999999994e-05,34149,,,,,,,,,
,34149,0.035570524632930756,0.0001517923956271261,0.01948285661637783,0.015101870521903038,0.0008242336916737258,9.768099516804796e-06,24.0,494,
,34154,,,,,,,,494,0.8584511280059814
9.999999999999994e-05,34199,,,,,,,,,
9.999999999999994e-05,34199,,,,,,,,,
9.999999999999994e-05,34199,,,,,,,,,
,34199,0.038778360933065414,0.0003803475701715797,0.02346934750676155,0.01440192386507988,0.0005160990403965116,1.0644495887390804e-05,24.0,495,
,34223,,,,,,,,495,0.8595969676971436
9.999999999999994e-05,34249,,,,,,,,,
9.999999999999994e-05,34249,,,,,,,,,
9.999999999999994e-05,34249,,,,,,,,,
,34249,0.040821850299835205,0.0006090886890888214,0.020829368382692337,0.018898172304034233,0.0004722147714346647,1.300540770898806e-05,24.0,496,
,34292,,,,,,,,496,0.8557862639427185
9.999999999999994e-05,34299,,,,,,,,,
9.999999999999994e-05,34299,,,,,,,,,
9.999999999999994e-05,34299,,,,,,,,,
,34299,0.04606498405337334,0.0009587699314579368,0.027881542220711708,0.016536472365260124,0.0005932427593506873,9.495922131463885e-05,24.0,497,
9.999999999999994e-05,34349,,,,,,,,,
9.999999999999994e-05,34349,,,,,,,,,
9.999999999999994e-05,34349,,,,,,,,,
,34349,0.04786451905965805,0.003873653244227171,0.026117928326129913,0.017402706667780876,0.0004528754798229784,1.7353411749354564e-05,24.0,497,
,34361,,,,,,,,497,0.85439133644104
9.999999999999994e-05,34399,,,,,,,,,
9.999999999999994e-05,34399,,,,,,,,,
9.999999999999994e-05,34399,,,,,,,,,
,34399,0.05455074831843376,0.0018506976775825024,0.02855014055967331,0.023461773991584778,0.000676655035931617,1.1479670320113655e-05,24.0,498,
,34430,,,,,,,,498,0.8472295999526978
9.999999999999994e-05,34449,,,,,,,,,
9.999999999999994e-05,34449,,,,,,,,,
9.999999999999994e-05,34449,,,,,,,,,
,34449,0.06040870025753975,0.02063302882015705,0.021888550370931625,0.01728709600865841,0.000589876901358366,1.0145379746973049e-05,24.0,499,
9.999999999999994e-05,34499,,,,,,,,,
9.999999999999994e-05,34499,,,,,,,,,
9.999999999999994e-05,34499,,,,,,,,,
,34499,0.04539620503783226,0.0007987834978848696,0.024055954068899155,0.019870618358254433,0.0006601421628147364,1.0704189662646968e-05,24.0,499,
,34499,,,,,,,,499,0.8565933108329773
9.999999999999994e-05,34549,,,,,,,,,
9.999999999999994e-05,34549,,,,,,,,,
9.999999999999994e-05,34549,,,,,,,,,
,34549,0.06986398994922638,0.02204853482544422,0.020651595667004585,0.026363562792539597,0.0007898642215877771,1.042746316670673e-05,24.0,500,
,34568,,,,,,,,500,0.8561910390853882
9.999999999999994e-05,34599,,,,,,,,,
9.999999999999994e-05,34599,,,,,,,,,
9.999999999999994e-05,34599,,,,,,,,,
,34599,0.06710973381996155,0.021159954369068146,0.027133392170071602,0.0182933546602726,0.0005117930704727769,1.1235564670641907e-05,24.0,501,
,34637,,,,,,,,501,0.8509165048599243
9.999999999999994e-05,34649,,,,,,,,,
9.999999999999994e-05,34649,,,,,,,,,
9.999999999999994e-05,34649,,,,,,,,,
,34649,0.06633394956588745,0.019094539806246758,0.03027789108455181,0.01648896560072899,0.0004619657411240041,1.0585230484139174e-05,24.0,502,
9.999999999999994e-05,34699,,,,,,,,,
9.999999999999994e-05,34699,,,,,,,,,
9.999999999999994e-05,34699,,,,,,,,,
,34699,0.04387858137488365,0.011630639433860779,0.018785929307341576,0.01299413200467825,0.00045778611092828214,1.009501011139946e-05,24.0,502,
,34706,,,,,,,,502,0.8500211834907532
9.999999999999994e-05,34749,,,,,,,,,
9.999999999999994e-05,34749,,,,,,,,,
9.999999999999994e-05,34749,,,,,,,,,
,34749,0.04071160778403282,0.0009764303686097264,0.02057226002216339,0.01853376254439354,0.0006192826549522579,9.871680049400311e-06,24.0,503,
,34775,,,,,,,,503,0.8616004586219788
9.999999999999994e-05,34799,,,,,,,,,
9.999999999999994e-05,34799,,,,,,,,,
9.999999999999994e-05,34799,,,,,,,,,
,34799,0.03954092413187027,0.0015086187049746513,0.021249759942293167,0.016190148890018463,0.0005815951153635979,1.0801192729559261e-05,24.0,504,
,34844,,,,,,,,504,0.8593384027481079
9.999999999999994e-05,34849,,,,,,,,,
9.999999999999994e-05,34849,,,,,,,,,
9.999999999999994e-05,34849,,,,,,,,,
,34849,0.04012657701969147,0.0038451747968792915,0.01890501379966736,0.01692005805671215,0.00044620101107284427,1.0132892384717707e-05,24.0,505,
9.999999999999994e-05,34899,,,,,,,,,
9.999999999999994e-05,34899,,,,,,,,,
9.999999999999994e-05,34899,,,,,,,,,
,34899,0.06065407022833824,0.015910916030406952,0.026994213461875916,0.017277240753173828,0.00046111689880490303,1.0584079973341431e-05,24.0,505,
,34913,,,,,,,,505,0.8581416606903076
9.999999999999994e-05,34949,,,,,,,,,
9.999999999999994e-05,34949,,,,,,,,,
9.999999999999994e-05,34949,,,,,,,,,
,34949,0.035963721573352814,0.00017079307872336358,0.01744239591062069,0.017696574330329895,0.0006438542623072863,1.0108466085512191e-05,24.0,506,
,34982,,,,,,,,506,0.8612394332885742
9.999999999999994e-05,34999,,,,,,,,,
9.999999999999994e-05,34999,,,,,,,,,
9.999999999999994e-05,34999,,,,,,,,,
,34999,0.03715438023209572,0.00010082779044751078,0.01947472244501114,0.017154410481452942,0.000413787696743384,1.063232048181817e-05,24.0,507,
9.999999999999994e-05,35049,,,,,,,,,
9.999999999999994e-05,35049,,,,,,,,,
9.999999999999994e-05,35049,,,,,,,,,
,35049,0.043167855590581894,0.00014760266640223563,0.022899171337485313,0.019492831081151962,0.0006175878224894404,1.0664036381058395e-05,24.0,507,
,35051,,,,,,,,507,0.8533304333686829
9.999999999999994e-05,35099,,,,,,,,,
9.999999999999994e-05,35099,,,,,,,,,
9.999999999999994e-05,35099,,,,,,,,,
,35099,0.05147824436426163,0.01904779113829136,0.017078280448913574,0.014696508646011353,0.0006253074388951063,3.0357210562215187e-05,24.0,508,
,35120,,,,,,,,508,0.8577220439910889
9.999999999999994e-05,35149,,,,,,,,,
9.999999999999994e-05,35149,,,,,,,,,
9.999999999999994e-05,35149,,,,,,,,,
,35149,0.0446685254573822,0.012187080457806587,0.017278769984841347,0.014684156514704227,0.0005070751067250967,1.1443252333265264e-05,24.0,509,
,35189,,,,,,,,509,0.8558282256126404
9.999999999999994e-05,35199,,,,,,,,,
9.999999999999994e-05,35199,,,,,,,,,
9.999999999999994e-05,35199,,,,,,,,,
,35199,0.05249485373497009,0.01541467197239399,0.02104867994785309,0.01539965532720089,0.0006209840066730976,1.0861141163331922e-05,24.0,510,
9.999999999999994e-05,35249,,,,,,,,,
9.999999999999994e-05,35249,,,,,,,,,
9.999999999999994e-05,35249,,,,,,,,,
,35249,0.03607556223869324,0.0002876792277675122,0.021781180053949356,0.01349017582833767,0.0005068652098998427,9.658388080424629e-06,24.0,510,
,35258,,,,,,,,510,0.8600120544433594
9.999999999999994e-05,35299,,,,,,,,,
9.999999999999994e-05,35299,,,,,,,,,
9.999999999999994e-05,35299,,,,,,,,,
,35299,0.052016835659742355,0.013658531941473484,0.02089362032711506,0.016760127618908882,0.0006950648967176676,9.486869203101378e-06,24.0,511,
,35327,,,,,,,,511,0.8561276793479919
9.999999999999994e-05,35349,,,,,,,,,
9.999999999999994e-05,35349,,,,,,,,,
9.999999999999994e-05,35349,,,,,,,,,
,35349,0.04681966453790665,0.0014987195609137416,0.02112283930182457,0.023651830852031708,0.0005361165385693312,1.0159695193578955e-05,24.0,512,
,35396,,,,,,,,512,0.8549433350563049
9.999999999999994e-05,35399,,,,,,,,,
9.999999999999994e-05,35399,,,,,,,,,
9.999999999999994e-05,35399,,,,,,,,,
,35399,0.05107543244957924,0.016000322997570038,0.020429536700248718,0.013971975073218346,0.000663436483591795,1.0157171345781535e-05,24.0,513,
9.999999999999994e-05,35449,,,,,,,,,
9.999999999999994e-05,35449,,,,,,,,,
9.999999999999994e-05,35449,,,,,,,,,
,35449,0.06283444911241531,0.020430004224181175,0.0267543513327837,0.015099220909178257,0.0005406683776527643,1.0205264516116586e-05,24.0,513,
,35465,,,,,,,,513,0.8668811321258545
9.999999999999994e-05,35499,,,,,,,,,
9.999999999999994e-05,35499,,,,,,,,,
9.999999999999994e-05,35499,,,,,,,,,
,35499,0.05506596714258194,0.013701321557164192,0.025513261556625366,0.01534836832433939,0.0004927961272187531,1.0220853255304974e-05,24.0,514,
,35534,,,,,,,,514,0.8581002950668335
9.999999999999994e-05,35549,,,,,,,,,
9.999999999999994e-05,35549,,,,,,,,,
9.999999999999994e-05,35549,,,,,,,,,
,35549,0.03496891260147095,0.0003307424485683441,0.018265146762132645,0.015427264384925365,0.000935944146476686,9.811987183638848e-06,24.0,515,
9.999999999999994e-05,35599,,,,,,,,,
9.999999999999994e-05,35599,,,,,,,,,
9.999999999999994e-05,35599,,,,,,,,,
,35599,0.042442962527275085,0.010458574630320072,0.019815078005194664,0.011653597466647625,0.0005047472659498453,1.096350206353236e-05,24.0,515,
,35603,,,,,,,,515,0.8571555614471436
9.999999999999994e-05,35649,,,,,,,,,
9.999999999999994e-05,35649,,,,,,,,,
9.999999999999994e-05,35649,,,,,,,,,
,35649,0.03150681406259537,0.0002028022863669321,0.017447026446461678,0.013344204053282738,0.0004922680673189461,2.0510666217887774e-05,24.0,516,
,35672,,,,,,,,516,0.8516798615455627
9.999999999999994e-05,35699,,,,,,,,,
9.999999999999994e-05,35699,,,,,,,,,
9.999999999999994e-05,35699,,,,,,,,,
,35699,0.04650614410638809,0.013649119064211845,0.02028898149728775,0.011867247521877289,0.0006896507111378014,1.1144037671328988e-05,24.0,517,
,35741,,,,,,,,517,0.8587467670440674
9.999999999999994e-05,35749,,,,,,,,,
9.999999999999994e-05,35749,,,,,,,,,
9.999999999999994e-05,35749,,,,,,,,,
,35749,0.033030811697244644,0.0001187550078611821,0.01851637288928032,0.013864792883396149,0.0005217454163357615,9.143742317974102e-06,24.0,518,
9.999999999999994e-05,35799,,,,,,,,,
9.999999999999994e-05,35799,,,,,,,,,
9.999999999999994e-05,35799,,,,,,,,,
,35799,0.048012830317020416,0.014462536200881004,0.019299576058983803,0.01375462394207716,0.00048557232366874814,1.0518754606891889e-05,24.0,518,
,35810,,,,,,,,518,0.8566682934761047
9.999999999999994e-05,35849,,,,,,,,,
9.999999999999994e-05,35849,,,,,,,,,
9.999999999999994e-05,35849,,,,,,,,,
,35849,0.039223164319992065,0.0010915863094851375,0.018182992935180664,0.019386231899261475,0.0005347858532331884,2.756946014415007e-05,24.0,519,
,35879,,,,,,,,519,0.8566776514053345
9.999999999999994e-05,35899,,,,,,,,,
9.999999999999994e-05,35899,,,,,,,,,
9.999999999999994e-05,35899,,,,,,,,,
,35899,0.07242991030216217,0.027715833857655525,0.018546026200056076,0.025484208017587662,0.0006444772006943822,3.937193832825869e-05,24.0,520,
,35948,,,,,,,,520,0.854336678981781
9.999999999999994e-05,35949,,,,,,,,,
9.999999999999994e-05,35949,,,,,,,,,
9.999999999999994e-05,35949,,,,,,,,,
,35949,0.03689958527684212,0.005081560928374529,0.019848601892590523,0.011478764936327934,0.0004800023161806166,1.0654563084244728e-05,24.0,521,
9.999999999999994e-05,35999,,,,,,,,,
9.999999999999994e-05,35999,,,,,,,,,
9.999999999999994e-05,35999,,,,,,,,,
,35999,0.035425350069999695,0.0018668165430426598,0.01668216846883297,0.01632837764918804,0.0005375945474952459,1.0398593985883053e-05,24.0,521,
,36017,,,,,,,,521,0.8628529906272888
9.999999999999994e-05,36049,,,,,,,,,
9.999999999999994e-05,36049,,,,,,,,,
9.999999999999994e-05,36049,,,,,,,,,
,36049,0.05041322857141495,0.015402918681502342,0.021305173635482788,0.012955560348927975,0.0007400119211524725,9.564212632540148e-06,24.0,522,
,36086,,,,,,,,522,0.8586698174476624
9.999999999999994e-05,36099,,,,,,,,,
9.999999999999994e-05,36099,,,,,,,,,
9.999999999999994e-05,36099,,,,,,,,,
,36099,0.04082615301012993,0.00011469374294392765,0.02245165966451168,0.01754346862435341,0.000705813174135983,1.0521354852244258e-05,24.0,523,
9.999999999999994e-05,36149,,,,,,,,,
9.999999999999994e-05,36149,,,,,,,,,
9.999999999999994e-05,36149,,,,,,,,,
,36149,0.046570148319005966,0.014409704133868217,0.017374716699123383,0.014351925812661648,0.0004246557946316898,9.143150236923248e-06,24.0,523,
,36155,,,,,,,,523,0.8580072522163391
9.999999999999994e-05,36199,,,,,,,,,
9.999999999999994e-05,36199,,,,,,,,,
9.999999999999994e-05,36199,,,,,,,,,
,36199,0.045021187514066696,0.0037614537868648767,0.01999678462743759,0.020583584904670715,0.0006656801560893655,1.3682380085811019e-05,24.0,524,
,36224,,,,,,,,524,0.856754720211029
9.999999999999994e-05,36249,,,,,,,,,
9.999999999999994e-05,36249,,,,,,,,,
9.999999999999994e-05,36249,,,,,,,,,
,36249,0.03626231104135513,0.0013759336434304714,0.016752595081925392,0.01745225302875042,0.0006691731978207827,1.235475701832911e-05,24.0,525,
,36293,,,,,,,,525,0.8590582013130188
9.999999999999994e-05,36299,,,,,,,,,
9.999999999999994e-05,36299,,,,,,,,,
9.999999999999994e-05,36299,,,,,,,,,
,36299,0.04789081588387489,0.01317252591252327,0.019905339926481247,0.014267687685787678,0.0005334281595423818,1.1836545127152931e-05,24.0,526,
9.999999999999994e-05,36349,,,,,,,,,
9.999999999999994e-05,36349,,,,,,,,,
9.999999999999994e-05,36349,,,,,,,,,
,36349,0.03320050984621048,0.0014098638202995062,0.01780785620212555,0.013445297256112099,0.000526965712197125,1.0527673111937474e-05,24.0,526,
,36362,,,,,,,,526,0.8587217330932617
9.999999999999994e-05,36399,,,,,,,,,
9.999999999999994e-05,36399,,,,,,,,,
9.999999999999994e-05,36399,,,,,,,,,
,36399,0.04714082553982735,0.010325819253921509,0.023533739149570465,0.012818170711398125,0.00045379274524748325,9.30028545553796e-06,24.0,527,
,36431,,,,,,,,527,0.8587952256202698
9.999999999999994e-05,36449,,,,,,,,,
9.999999999999994e-05,36449,,,,,,,,,
9.999999999999994e-05,36449,,,,,,,,,
,36449,0.04159945249557495,0.002279955893754959,0.022004442289471626,0.016810093075037003,0.0004918708582408726,1.3090872926113661e-05,24.0,528,
9.999999999999994e-05,36499,,,,,,,,,
9.999999999999994e-05,36499,,,,,,,,,
9.999999999999994e-05,36499,,,,,,,,,
,36499,0.04641115665435791,0.013067854568362236,0.019142895936965942,0.013459118083119392,0.0007292486261576414,1.2039941793773323e-05,24.0,528,
,36500,,,,,,,,528,0.8628321290016174
9.999999999999994e-05,36549,,,,,,,,,
9.999999999999994e-05,36549,,,,,,,,,
9.999999999999994e-05,36549,,,,,,,,,
,36549,0.06472423672676086,0.026651952415704727,0.017512839287519455,0.019909268245100975,0.0006301378598436713,2.0033729015267454e-05,24.0,529,
,36569,,,,,,,,529,0.8618536591529846
9.999999999999994e-05,36599,,,,,,,,,
9.999999999999994e-05,36599,,,,,,,,,
9.999999999999994e-05,36599,,,,,,,,,
,36599,0.05023149773478508,0.015788517892360687,0.021113362163305283,0.012896264903247356,0.00041691825026646256,1.643307041376829e-05,24.0,530,
,36638,,,,,,,,530,0.8602794408798218
9.999999999999994e-05,36649,,,,,,,,,
9.999999999999994e-05,36649,,,,,,,,,
9.999999999999994e-05,36649,,,,,,,,,
,36649,0.03523441031575203,0.0003150065604131669,0.020185373723506927,0.013918672688305378,0.0008057354716584086,9.621163371775765e-06,24.0,531,
9.999999999999994e-05,36699,,,,,,,,,
9.999999999999994e-05,36699,,,,,,,,,
9.999999999999994e-05,36699,,,,,,,,,
,36699,0.04016425833106041,6.19666971033439e-05,0.01880715787410736,0.020721929147839546,0.0005636258283630013,9.580371624906547e-06,24.0,531,
,36707,,,,,,,,531,0.8614101409912109
9.999999999999994e-05,36749,,,,,,,,,
9.999999999999994e-05,36749,,,,,,,,,
9.999999999999994e-05,36749,,,,,,,,,
,36749,0.04789356142282486,0.013861331157386303,0.01938742771744728,0.014209730550646782,0.0004249296907801181,1.0139194273506291e-05,24.0,532,
,36776,,,,,,,,532,0.8564212918281555
9.999999999999994e-05,36799,,,,,,,,,
9.999999999999994e-05,36799,,,,,,,,,
9.999999999999994e-05,36799,,,,,,,,,
,36799,0.053250253200531006,0.015113139525055885,0.023694027215242386,0.013910379260778427,0.000523481925483793,9.22368053579703e-06,24.0,533,
,36845,,,,,,,,533,0.8636346459388733
9.999999999999994e-05,36849,,,,,,,,,
9.999999999999994e-05,36849,,,,,,,,,
9.999999999999994e-05,36849,,,,,,,,,
,36849,0.043118394911289215,0.01312932651489973,0.01636159047484398,0.012849432416260242,0.0007687725592404604,9.272598617826588e-06,24.0,534,
9.999999999999994e-05,36899,,,,,,,,,
9.999999999999994e-05,36899,,,,,,,,,
9.999999999999994e-05,36899,,,,,,,,,
,36899,0.028880542144179344,0.00015484070172533393,0.0149155892431736,0.013375120237469673,0.00042520175338722765,9.79165815806482e-06,25.0,534,
,36914,,,,,,,,534,0.8617501854896545
9.999999999999994e-05,36949,,,,,,,,,
9.999999999999994e-05,36949,,,,,,,,,
9.999999999999994e-05,36949,,,,,,,,,
,36949,0.029880737885832787,8.616357808932662e-05,0.01908281445503235,0.010055387392640114,0.0006472785025835037,9.093491826206446e-06,25.0,535,
